status,url
failed,https://www.naukri.com/job-listings-lead-devops-engineer-wipro-limited-pune-bengaluru-delhi-ncr-5-to-10-years-260624908355
failed,https://www.naukri.com/job-listings-site-reliability-engineer-devops-srijan-technologies-pvt-ltd-noida-new-delhi-gurugram-bengaluru-3-to-7-years-030624501630
failed,https://www.naukri.com/job-listings-site-reliability-engineer-devops-srijan-a-material-company-noida-new-delhi-gurugram-bengaluru-3-to-5-years-290524500936
failed,https://www.naukri.com/job-listings-senior-analyst-in-python-react-js-aws-wipro-limited-gurugram-bengaluru-4-to-8-years-260624907926
failed,https://www.naukri.com/job-listings-devops-engineer-ii-linux-globallogic-noida-pune-3-to-5-years-140624006765
failed,https://www.naukri.com/job-listings-devops-engineer-short-notice-candidates-are-welcome-antworks-chennai-bengaluru-5-to-10-years-260624004733
failed,https://www.naukri.com/job-listings-devops-engineer-accenture-solutions-pvt-ltd-gurugram-3-to-5-years-200624909616
failed,https://www.naukri.com/job-listings-devops-engineer-oracle-hyderabad-bengaluru-4-to-9-years-250624008885
failed,https://www.naukri.com/job-listings-devops-engineer-accenture-solutions-pvt-ltd-pune-5-to-10-years-190624912176
failed,https://www.naukri.com/job-listings-devops-engineer-accenture-solutions-pvt-ltd-noida-2-to-4-years-190624912560
failed,https://www.naukri.com/job-listings-devops-engineer-accenture-solutions-pvt-ltd-bengaluru-5-to-10-years-200624913322
failed,https://www.naukri.com/job-listings-devops-engineer-bangalore-ablehunt-consulting-bangalore-rural-2-to-7-years-260624012758
failed,https://www.naukri.com/job-listings-devops-engineer-hexaware-technologies-pune-bangalore-rural-chennai-4-to-9-years-210624003976
failed,https://www.naukri.com/job-listings-devops-engineer-accenture-solutions-pvt-ltd-bengaluru-5-to-9-years-210624912430
failed,https://www.naukri.com/job-listings-devops-engineer-accenture-solutions-pvt-ltd-pune-5-to-8-years-210624911126
failed,https://www.naukri.com/job-listings-devops-engineer-accenture-solutions-pvt-ltd-pune-3-to-8-years-190624912773
failed,https://www.naukri.com/job-listings-devops-engineer-simulationhub-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-3-to-5-years-250624503152
failed,https://www.naukri.com/job-listings-devops-engineer-ipropal-allps-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-3-to-8-years-190624502215
failed,https://www.naukri.com/job-listings-gcp-devops-engineer-globant-pune-globant-hyderabad-pune-ahmedabad-4-to-9-years-260624011663
failed,https://www.naukri.com/job-listings-devops-engineer-accenture-solutions-pvt-ltd-gurugram-3-to-5-years-200624911038
failed,https://www.naukri.com/job-listings-devops-engineer-sumo-logic-noida-2-to-5-years-250624503162
failed,https://www.naukri.com/job-listings-devops-engineer-for-powai-and-bangalore-location-bolt-on-global-solutions-services-private-limite-bangalore-rural-bengaluru-mumbai-all-areas-4-to-6-years-110124010095
failed,https://www.naukri.com/job-listings-devops-engineer-accenture-solutions-pvt-ltd-bengaluru-3-to-5-years-130624913993
failed,https://www.naukri.com/job-listings-devops-engineer-zenatix-solutions-gurugram-3-to-5-years-260624007933
failed,https://www.naukri.com/job-listings-devops-engineer-accenture-solutions-pvt-ltd-bengaluru-3-to-8-years-210624909929
failed,https://www.naukri.com/job-listings-devops-engineer-nurdsoft-remote-5-to-7-years-280224500919
failed,https://www.naukri.com/job-listings-devops-engineer-hackajob-remote-2-to-6-years-110624502537
failed,https://www.naukri.com/job-listings-devops-engineer-bits-in-glass-remote-4-to-8-years-230123503255
failed,https://www.naukri.com/job-listings-devops-engineer-maynor-consulting-pvt-ltd-remote-2-to-4-years-271123500341
failed,https://www.naukri.com/job-listings-devops-engineer-voicetree-technologies-pvt-ltd-remote-4-to-5-years-051021500678
failed,https://www.naukri.com/job-listings-devops-engineer-antavo-remote-3-to-8-years-170823501445
failed,https://www.naukri.com/job-listings-devops-kubernetes-engineer-the-hiring-box-remote-5-to-10-years-240723501511
failed,https://www.naukri.com/job-listings-devops-engineer-marktine-remote-3-to-6-years-251021502298
failed,https://www.naukri.com/job-listings-devops-engineer-optitex-india-pvt-ltd-remote-4-to-8-years-290822502351
failed,https://www.naukri.com/job-listings-devops-engineer-sledding-technologies-pvt-ltd-remote-7-to-9-years-150424500194
failed,https://www.naukri.com/job-listings-devops-engineer-liminal-custody-solutions-remote-3-to-4-years-070324502444
failed,https://www.naukri.com/job-listings-devops-engineer-upstack-remote-2-to-6-years-260822501612
failed,https://www.naukri.com/job-listings-devops-engineer-clouddrove-remote-2-to-6-years-150523500722
failed,https://www.naukri.com/job-listings-devops-engineer-blackbaud-remote-2-to-7-years-300920501242
failed,https://www.naukri.com/job-listings-devops-engineer-juakali-remote-3-to-6-years-220424500633
failed,https://www.naukri.com/job-listings-devops-engineer-pan-india-optimus-remote-2-to-5-years-141221500545
failed,https://www.naukri.com/job-listings-devops-engineer-nethermind-remote-2-to-6-years-120424501473
failed,https://www.naukri.com/job-listings-devops-engineer-elastic-serve-private-limited-remote-2-to-4-years-040324501588
failed,https://www.naukri.com/job-listings-sre-devops-engineer-stream-global-services-pvt-ltd-remote-6-to-8-years-100624502498
failed,https://www.naukri.com/job-listings-devops-engineer-remote-climate-connect-remote-2-to-7-years-070823501180
failed,https://www.naukri.com/job-listings-devops-engineer-oracle-noida-bengaluru-5-to-10-years-280524006824
failed,https://www.naukri.com/job-listings-devops-engineer-intersoft-kk-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-2-to-4-years-290224502484
failed,https://www.naukri.com/job-listings-devops-engineer-unityonecloud-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-4-to-9-years-260324502783
failed,https://www.naukri.com/job-listings-devops-engineer-railsfactory-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-2-to-6-years-150323500152
failed,https://www.naukri.com/job-listings-devops-engineer-response-informatics-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-4-to-7-years-070324500975
failed,https://www.naukri.com/job-listings-devops-engineer-northcorp-software-pvt-ltd-gurugram-2-to-3-years-220421500016
failed,https://www.naukri.com/job-listings-devops-engineer-ci-cd-tooling-axa-technology-services-india-pvt-ltd-gurugram-4-to-7-years-040324501988
failed,https://www.naukri.com/job-listings-intermediate-devops-engineer-gembo-kolkata-mumbai-new-delhi-hyderabad-secunderabad-pune-chennai-bangalore-bengaluru-3-to-6-years-210723502432
failed,https://www.naukri.com/job-listings-devops-engineer-bluespacelabs-gurugram-2-to-7-years-280722502953
failed,https://www.naukri.com/job-listings-devops-engineer-diverse-lynx-gurgaon-4-to-9-years-220221500805
failed,https://www.naukri.com/job-listings-devops-engineer-united-private-cloud-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-4-to-9-years-121223501113
failed,https://www.naukri.com/job-listings-devops-engineer-balbix-gurugram-bengaluru-4-to-8-years-040222500506
failed,https://www.naukri.com/job-listings-devops-engineer-ncpl-inc-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-4-to-8-years-050920500852
failed,https://www.naukri.com/job-listings-devops-backend-engineer-diverse-lynx-noida-2-to-5-years-110621501072
failed,https://www.naukri.com/job-listings-devops-engineer-coders-brain-pvt-ltd-kolkata-mumbai-new-delhi-hyderabad-secunderabad-pune-chennai-bangalore-bengaluru-1-to-4-years-250823501464
failed,https://www.naukri.com/job-listings-devops-engineer-lynkit-new-delhi-4-to-8-years-250524000080
failed,https://www.naukri.com/job-listings-devops-engineer-climstech-faridabad-1-to-3-years-291223501142
failed,https://www.naukri.com/job-listings-devops-track-engineer-hexaware-technologies-ltd-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-5-to-7-years-160524502302
failed,https://www.naukri.com/job-listings-devops-engineer-coders-brain-pvt-ltd-kolkata-mumbai-new-delhi-hyderabad-secunderabad-pune-chennai-bangalore-bengaluru-2-to-7-years-250823501458
failed,https://www.naukri.com/job-listings-devops-engineer-wheebox-gurugram-0-to-1-years-130624905996
failed,https://www.naukri.com/job-listings-gcp-cloud-engineer-iii-rackspace-technology-remote-4-to-7-years-140324500827
failed,https://www.naukri.com/job-listings-java-dev-google-cloud-practice-engineer-rackspace-technology-remote-4-to-8-years-150424500448
failed,https://www.naukri.com/job-listings-gcp-cloud-engineer-rackspace-technology-remote-4-to-8-years-080424501069
failed,https://www.naukri.com/job-listings-gcp-cloud-engineer-iii-rackspace-technology-remote-4-to-7-years-010424500566
failed,https://www.naukri.com/job-listings-google-cloud-senior-data-engineer-tror-ai-for-everyone-remote-7-to-9-years-170424501804
failed,https://www.naukri.com/job-listings-alliance-marketing-operations-specialist-cloud-intone-networks-remote-2-to-6-years-240624500541
failed,https://www.naukri.com/job-listings-is-cloud-security-engineer-intone-networks-remote-2-to-6-years-240624500549
failed,https://www.naukri.com/job-listings-cloud-architect-nexturn-remote-6-to-8-years-300524501889
failed,https://www.naukri.com/job-listings-cloud-associate-architect-nexturn-remote-6-to-11-years-300524501888
failed,https://www.naukri.com/job-listings-senior-cloud-architect-core-partner-nexturn-remote-6-to-8-years-300524501886
failed,https://www.naukri.com/job-listings-associate-cloud-architect-nexturn-remote-6-to-9-years-300524501885
failed,https://www.naukri.com/job-listings-cloud-network-engineer-intone-networks-remote-8-to-10-years-030424500092
failed,https://www.naukri.com/job-listings-google-cloud-platform-developer-flipkoins-remote-7-to-10-years-290523501532
failed,https://www.naukri.com/job-listings-google-cloud-platform-architect-coders-brain-pvt-ltd-remote-7-to-10-years-280823500986
failed,https://www.naukri.com/job-listings-cloud-architect-migration-nexturn-nexturn-remote-8-to-13-years-220523500521
failed,https://www.naukri.com/job-listings-cloud-consultant-azure-cloud-9-infosystems-private-limited-remote-2-to-7-years-220922502596
failed,https://www.naukri.com/job-listings-cloud-infra-automation-architect-devops-engineer-logiquad-solutions-remote-4-to-6-years-120224500032
failed,https://www.naukri.com/job-listings-salesforce-professional-gravity-infosolutions-remote-4-to-8-years-280324500395
failed,https://www.naukri.com/job-listings-salesforce-commerce-cloud-developer-b2b-gravity-infosolutions-remote-4-to-7-years-280324500394
failed,https://www.naukri.com/job-listings-aws-cloud-practice-engineer-iii-iv-rackspace-technology-remote-7-to-12-years-150324500038
failed,https://www.naukri.com/job-listings-cloud-operations-engineer-devops-snp-managment-best-company-remote-1-to-6-years-040722501262
failed,https://www.naukri.com/job-listings-aws-cloud-practice-engineer-iii-iv-rackspace-technology-remote-7-to-12-years-260224500204
failed,https://www.naukri.com/job-listings-aws-cloud-development-engineer-hyqoo-remote-2-to-6-years-240723500009
failed,https://www.naukri.com/job-listings-openstack-cloud-engineer-devops-openstack-remote-3-to-8-years-300424500800
failed,https://www.naukri.com/job-listings-sap-commerce-cloud-ui-developer-intone-networks-remote-2-to-6-years-240624500559
failed,https://www.naukri.com/job-listings-oracle-hcm-cloud-professional-intone-networks-remote-2-to-7-years-240624500556
failed,https://www.naukri.com/job-listings-cloud-administrator-vaysinfotech-pvt-ltd-remote-3-to-6-years-271222500725
failed,https://www.naukri.com/job-listings-aws-infrastructure-administrator-aws-cloud-engineer-mnj-software-private-limited-remote-2-to-6-years-101122502452
failed,https://www.naukri.com/job-listings-senior-cloud-operations-engineer-snp-managment-best-company-remote-2-to-7-years-040722501268
failed,https://www.naukri.com/job-listings-cloud-engineer-azure-hyqoo-remote-3-to-7-years-240723500012
failed,https://www.naukri.com/job-listings-cloud-operations-engineer-neo4j-remote-5-to-7-years-021123500713
failed,https://www.naukri.com/job-listings-cloud-engineer-bold-business-remote-5-to-10-years-160524500384
failed,https://www.naukri.com/job-listings-cloud-platforms-engineer-aws-fueled-remote-5-to-6-years-010324500148
failed,https://www.naukri.com/job-listings-openstack-cloud-engineer-openstack-remote-3-to-7-years-290124502028
failed,https://www.naukri.com/job-listings-cloud-operation-engineer-coders-brain-pvt-ltd-remote-5-to-8-years-250823502634
failed,https://www.naukri.com/job-listings-senior-observability-engineer-devops-liveperson-remote-5-to-10-years-120624502550
failed,https://www.naukri.com/job-listings-software-engineer-iii-backend-atlan-remote-3-to-8-years-060524503033
failed,https://www.naukri.com/job-listings-aws-cloud-engineer-flipkoins-remote-5-to-6-years-290523501473
failed,https://www.naukri.com/job-listings-hcmx-hybrid-cloud-management-x-professional-coders-brain-pvt-ltd-remote-2-to-5-years-280823500091
failed,https://www.naukri.com/job-listings-allcloud-cloud-architect-sd-solutions-remote-4-to-8-years-210623500433
failed,https://www.naukri.com/job-listings-cloud-engineer-gcp-tacnique-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-3-to-7-years-200324500691
failed,https://www.naukri.com/job-listings-google-cloud-engineer-han-digital-solution-p-hyderabad-delhi-pune-bengaluru-3-to-6-years-140520500568
failed,https://www.naukri.com/job-listings-professional-cloud-engineer-lister-technologies-pvt-ltd-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-3-to-5-years-100624500414
failed,https://www.naukri.com/job-listings-cloud-native-engineer-accenture-solutions-pvt-ltd-gurugram-3-to-5-years-280524912687
failed,https://www.naukri.com/job-listings-staff-software-engineer-cloud-platform-startree-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-2-to-6-years-120424500906
failed,https://www.naukri.com/job-listings-cloud-architect-gcp-cloud-advance-career-solutions-gurugram-bengaluru-mumbai-all-areas-8-to-10-years-260624012403
failed,https://www.naukri.com/job-listings-cloud-security-consultant-aujas-cybersecurity-an-nseit-company-mumbai-gurugram-bengaluru-3-to-12-years-080322501920
failed,https://www.naukri.com/job-listings-principal-engineer-aws-google-cloud-platform-mobile-programming-llc-mumbai-bengaluru-delhi-ncr-3-to-4-years-300524911542
failed,https://www.naukri.com/job-listings-cloud-devops-engineers-knitlogix-mumbai-new-delhi-hyderabad-chennai-bengaluru-1-to-3-years-271123500462
failed,https://www.naukri.com/job-listings-application-developer-google-cloud-full-stack-ibm-india-pvt-limited-gurugram-3-to-6-years-250624911033
failed,https://www.naukri.com/job-listings-data-engineering-google-cloud-python-scala-big-data-essenware-private-limted-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-3-to-6-years-060624502972
failed,https://www.naukri.com/job-listings-senior-java-developer-with-cloud-gspann-technologies-noida-hyderabad-gurugram-5-to-10-years-040624009812
failed,https://www.naukri.com/job-listings-cloud-sales-specialist-denave-noida-1-to-6-years-260624007343
failed,https://www.naukri.com/job-listings-gcp-cloud-architect-vishanz-business-services-hyderabad-pune-chennai-bengaluru-delhi-ncr-mumbai-all-areas-8-to-13-years-270524002700
failed,https://www.naukri.com/job-listings-java-cloud-engineer-bhavik-m-bardoliwala-gurugram-chennai-5-to-8-years-260624006222
failed,https://www.naukri.com/job-listings-opening-for-gcp-cloud-architect-in-pune-delhi-only-searce-noida-pune-gurugram-9-to-14-years-110424002622
failed,https://www.naukri.com/job-listings-sr-azure-cloud-engineer-coders-brain-pvt-ltd-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-10-to-12-years-280823502358
failed,https://www.naukri.com/job-listings-oracle-cloud-engineer-architect-fort-technologies-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-8-to-16-years-080524501817
failed,https://www.naukri.com/job-listings-full-time-opportunity-for-azure-gcp-cloud-core-with-ntt-data-ntt-data-information-processing-services-chennai-bengaluru-delhi-ncr-10-to-20-years-210624005854
failed,https://www.naukri.com/job-listings-cloud-services-engineer-accenture-solutions-pvt-ltd-gurugram-3-to-7-years-050624903772
